LocationType,Location,TimeFrame,DataFormat,Data
School District,Simpson Co.,2016,Rate,95.1
School District,Simpson Co.,2017,Rate,91.1
School District,Simpson Co.,2018,Rate,94.9
School District,Simpson Co.,2019,Rate,96.6
School District,Simpson Co.,2020,Rate,95
School District,Simpson Co.,2021,Rate,95.9
School District,Simpson Co.,2022,Rate,94.5
School District,Simpson Co.,2023,Rate,95.6
School District,Simpson Co.,2024,Rate,91.8
School District,Somerset Ind.,2013,Rate,86.4
School District,Somerset Ind.,2014,Rate,92.4
School District,Somerset Ind.,2015,Rate,84.3
School District,Somerset Ind.,2016,Rate,87.4
School District,Somerset Ind.,2017,Rate,86.3
School District,Somerset Ind.,2018,Rate,90
School District,Somerset Ind.,2019,Rate,89.9
School District,Somerset Ind.,2020,Rate,96.2
School District,Somerset Ind.,2021,Rate,90.9
School District,Somerset Ind.,2022,Rate,88.2
School District,Somerset Ind.,2023,Rate,95.9
School District,Somerset Ind.,2024,Rate,97.7
School District,Southgate Ind.,2013,Rate,*
School District,Southgate Ind.,2014,Rate,*
School District,Southgate Ind.,2015,Rate,*
School District,Southgate Ind.,2016,Rate,*
School District,Southgate Ind.,2017,Rate,*
School District,Southgate Ind.,2018,Rate,*
School District,Southgate Ind.,2019,Rate,*
School District,Southgate Ind.,2020,Rate,*
School District,Southgate Ind.,2021,Rate,*
School District,Southgate Ind.,2022,Rate,*
School District,Southgate Ind.,2023,Rate,*
School District,Southgate Ind.,2024,Rate,*
School District,Spencer Co.,2013,Rate,92.9
School District,Spencer Co.,2014,Rate,95.5
School District,Spencer Co.,2015,Rate,94
School District,Spencer Co.,2016,Rate,96.5
School District,Spencer Co.,2017,Rate,94.7
School District,Spencer Co.,2018,Rate,96.4
School District,Spencer Co.,2019,Rate,97
School District,Spencer Co.,2020,Rate,93.4
School District,Spencer Co.,2021,Rate,92.8
School District,Spencer Co.,2022,Rate,95.8
School District,Spencer Co.,2023,Rate,93.7
School District,Spencer Co.,2024,Rate,96.3
School District,Taylor Co.,2013,Rate,100
School District,Taylor Co.,2014,Rate,100
School District,Taylor Co.,2015,Rate,99.1
School District,Taylor Co.,2016,Rate,98.6
School District,Taylor Co.,2017,Rate,97.1
School District,Taylor Co.,2018,Rate,98.9
School District,Taylor Co.,2019,Rate,99
School District,Taylor Co.,2020,Rate,99
School District,Taylor Co.,2021,Rate,94.5
School District,Taylor Co.,2022,Rate,96.2
School District,Taylor Co.,2023,Rate,87.3
School District,Taylor Co.,2024,Rate,92
School District,Todd Co.,2013,Rate,93
School District,Todd Co.,2014,Rate,92.8
School District,Todd Co.,2015,Rate,95.9
School District,Todd Co.,2016,Rate,96.2
School District,Todd Co.,2017,Rate,98.5
School District,Todd Co.,2018,Rate,91
School District,Todd Co.,2019,Rate,96.7
School District,Todd Co.,2020,Rate,98.3
School District,Todd Co.,2021,Rate,94.4
School District,Todd Co.,2022,Rate,96.4
School District,Todd Co.,2023,Rate,91.1
School District,Todd Co.,2024,Rate,95.7
School District,Trigg Co.,2013,Rate,91.8
School District,Trigg Co.,2014,Rate,92.4
School District,Trigg Co.,2015,Rate,89.1
School District,Trigg Co.,2016,Rate,93.8
School District,Trigg Co.,2017,Rate,91.5
School District,Trigg Co.,2018,Rate,93.7
School District,Trigg Co.,2019,Rate,94
School District,Trigg Co.,2020,Rate,94.2
School District,Trigg Co.,2021,Rate,93.5
School District,Trigg Co.,2022,Rate,93.2
School District,Trigg Co.,2023,Rate,95.5
School District,Trigg Co.,2024,Rate,92.4
School District,Trimble Co.,2013,Rate,74.6
School District,Trimble Co.,2014,Rate,85.9
School District,Trimble Co.,2015,Rate,90.4
School District,Trimble Co.,2016,Rate,93.7
School District,Trimble Co.,2017,Rate,93.3
School District,Trimble Co.,2018,Rate,92.3
School District,Trimble Co.,2019,Rate,94.9
School District,Trimble Co.,2020,Rate,92.3
School District,Trimble Co.,2021,Rate,92.9
School District,Trimble Co.,2022,Rate,91.4
School District,Trimble Co.,2023,Rate,94.1
School District,Trimble Co.,2024,Rate,92.1
School District,Union Co.,2013,Rate,88.9
School District,Union Co.,2014,Rate,88.3
School District,Union Co.,2015,Rate,90.3
School District,Union Co.,2016,Rate,90.4
School District,Union Co.,2017,Rate,91.4
School District,Union Co.,2018,Rate,93.1
School District,Union Co.,2019,Rate,94.7
School District,Union Co.,2020,Rate,95.9
School District,Union Co.,2021,Rate,94
School District,Union Co.,2022,Rate,91.7
School District,Union Co.,2023,Rate,89.9
School District,Union Co.,2024,Rate,95.1
School District,Walton Verona Ind.,2013,Rate,100
School District,Walton Verona Ind.,2014,Rate,99.1
School District,Walton Verona Ind.,2015,Rate,97.9
School District,Walton Verona Ind.,2016,Rate,96.9
School District,Walton Verona Ind.,2017,Rate,97.6
School District,Walton Verona Ind.,2018,Rate,99.2
School District,Walton Verona Ind.,2019,Rate,95.3
School District,Walton Verona Ind.,2020,Rate,99.3
School District,Walton Verona Ind.,2021,Rate,100
School District,Walton Verona Ind.,2022,Rate,99.4
School District,Walton Verona Ind.,2023,Rate,98.5
School District,Walton Verona Ind.,2024,Rate,99.3
School District,Warren Co.,2013,Rate,90.8
School District,Warren Co.,2014,Rate,92.9
School District,Warren Co.,2015,Rate,93.7
School District,Warren Co.,2016,Rate,95.2
School District,Warren Co.,2017,Rate,95.2
School District,Warren Co.,2018,Rate,97.6
School District,Warren Co.,2019,Rate,97
School District,Warren Co.,2020,Rate,96.4
School District,Warren Co.,2021,Rate,96.5
School District,Warren Co.,2022,Rate,96.2
School District,Warren Co.,2023,Rate,95.4
School District,Warren Co.,2024,Rate,97
School District,Washington Co.,2013,Rate,98.5
School District,Washington Co.,2014,Rate,99.3
School District,Washington Co.,2015,Rate,98.6
School District,Washington Co.,2016,Rate,99.3
School District,Washington Co.,2017,Rate,98.5
School District,Washington Co.,2018,Rate,99.2
School District,Washington Co.,2019,Rate,98.4
School District,Washington Co.,2020,Rate,98.6
School District,Washington Co.,2021,Rate,97.3
School District,Washington Co.,2022,Rate,97.8
School District,Washington Co.,2023,Rate,96.7
School District,Washington Co.,2024,Rate,99.3
School District,Wayne Co.,2013,Rate,91
School District,Wayne Co.,2014,Rate,86.7
School District,Wayne Co.,2015,Rate,89.6
School District,Wayne Co.,2016,Rate,90.2
School District,Wayne Co.,2017,Rate,94.5
School District,Wayne Co.,2018,Rate,93.9
School District,Wayne Co.,2019,Rate,93.5
School District,Wayne Co.,2020,Rate,94.5
School District,Wayne Co.,2021,Rate,92.2
School District,Wayne Co.,2022,Rate,94.3
School District,Wayne Co.,2023,Rate,97.3
School District,Wayne Co.,2024,Rate,93.1
School District,Webster Co.,2013,Rate,83.2
School District,Webster Co.,2014,Rate,82.5
School District,Webster Co.,2015,Rate,86.9
School District,Webster Co.,2016,Rate,93.5
School District,Webster Co.,2017,Rate,88.5
School District,Webster Co.,2018,Rate,80.3
School District,Webster Co.,2019,Rate,92.3
School District,Webster Co.,2020,Rate,86.7
School District,Webster Co.,2021,Rate,86.7
School District,Webster Co.,2022,Rate,89.4
School District,Webster Co.,2023,Rate,95.4
School District,Webster Co.,2024,Rate,96.2
School District,West Point Ind.,2013,Rate,*
School District,West Point Ind.,2014,Rate,*
School District,West Point Ind.,2015,Rate,*
School District,West Point Ind.,2016,Rate,*
School District,West Point Ind.,2017,Rate,*
School District,West Point Ind.,2018,Rate,*
School District,West Point Ind.,2019,Rate,*
School District,West Point Ind.,2020,Rate,*
School District,West Point Ind.,2021,Rate,**
School District,West Point Ind.,2022,Rate,**
School District,West Point Ind.,2023,Rate,**
School District,West Point Ind.,2024,Rate,**
School District,Whitley Co.,2013,Rate,90.1
School District,Whitley Co.,2014,Rate,92.1
School District,Whitley Co.,2015,Rate,93.2
School District,Whitley Co.,2016,Rate,94.2
School District,Whitley Co.,2017,Rate,92.9
School District,Whitley Co.,2018,Rate,96.6
School District,Whitley Co.,2019,Rate,95.8
School District,Whitley Co.,2020,Rate,95.3
School District,Whitley Co.,2021,Rate,89.9
School District,Whitley Co.,2022,Rate,90.2
School District,Whitley Co.,2023,Rate,91.4
School District,Whitley Co.,2024,Rate,94.9
School District,Williamsburg Ind.,2013,Rate,90
School District,Williamsburg Ind.,2014,Rate,96
School District,Williamsburg Ind.,2015,Rate,93.4
School District,Williamsburg Ind.,2016,Rate,92.7
School District,Williamsburg Ind.,2017,Rate,90.7
School District,Williamsburg Ind.,2018,Rate,87.3
School District,Williamsburg Ind.,2019,Rate,93.1
School District,Williamsburg Ind.,2020,Rate,89.4
School District,Williamsburg Ind.,2021,Rate,85.7
School District,Williamsburg Ind.,2022,Rate,93.3
School District,Williamsburg Ind.,2023,Rate,97.3
School District,Williamsburg Ind.,2024,Rate,91.5
School District,Williamstown Ind.,2013,Rate,95.9
School District,Williamstown Ind.,2014,Rate,91.5
School District,Williamstown Ind.,2015,Rate,94.7
School District,Williamstown Ind.,2016,Rate,94.6
School District,Williamstown Ind.,2017,Rate,91.2
School District,Williamstown Ind.,2018,Rate,96.7
School District,Williamstown Ind.,2019,Rate,96.2
School District,Williamstown Ind.,2020,Rate,98.3
School District,Williamstown Ind.,2021,Rate,92.9
School District,Williamstown Ind.,2022,Rate,96.4
School District,Williamstown Ind.,2023,Rate,96.7
School District,Williamstown Ind.,2024,Rate,96.4
School District,Wolfe Co.,2013,Rate,92.2
School District,Wolfe Co.,2014,Rate,94.1
School District,Wolfe Co.,2015,Rate,90.9
School District,Wolfe Co.,2016,Rate,83.5
School District,Wolfe Co.,2017,Rate,93
School District,Wolfe Co.,2018,Rate,91.1
School District,Wolfe Co.,2019,Rate,94.7
School District,Wolfe Co.,2020,Rate,93.6
School District,Wolfe Co.,2021,Rate,96
School District,Wolfe Co.,2022,Rate,92.3
School District,Wolfe Co.,2023,Rate,89.5
School District,Wolfe Co.,2024,Rate,95.5
School District,Woodford Co.,2013,Rate,97.2
School District,Woodford Co.,2014,Rate,98.2
School District,Woodford Co.,2015,Rate,90.2
School District,Woodford Co.,2016,Rate,96.9
School District,Woodford Co.,2017,Rate,97.3
School District,Woodford Co.,2018,Rate,97.2
School District,Woodford Co.,2019,Rate,98.2
School District,Woodford Co.,2020,Rate,96.9
School District,Woodford Co.,2021,Rate,96.9
School District,Woodford Co.,2022,Rate,95.4
School District,Woodford Co.,2023,Rate,95.2
School District,Woodford Co.,2024,Rate,97.2
